GEO_ID,NAME,B19013_001E,B19013_001M
Geography,Geographic Area Name,Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars),Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)
1400000US36047006500,Census Tract 65; Kings County; New York,202355,59968
1400000US36047006600,Census Tract 66; Kings County; New York,98158,21376
1400000US36047006700,Census Tract 67; Kings County; New York,214931,78953
1400000US36047006800,Census Tract 68; Kings County; New York,80938,19431
1400000US36047006901,Census Tract 69.01; Kings County; New York,149936,54573
1400000US36047006902,Census Tract 69.02; Kings County; New York,226136,39133
1400000US36047007000,Census Tract 70; Kings County; New York,87198,29538
1400000US36047007100,Census Tract 71; Kings County; New York,53786,21948
1400000US36047007200,Census Tract 72; Kings County; New York,64000,30104
1400000US36047007400,Census Tract 74; Kings County; New York,73454,6404
1400000US36047007500,Census Tract 75; Kings County; New York,169375,65500
1400000US36047007600,Census Tract 76; Kings County; New York,73681,23693
1400000US36047007700,Census Tract 77; Kings County; New York,212827,26089
1400000US36047007800,Census Tract 78; Kings County; New York,79981,22078
1400000US36047008000,Census Tract 80; Kings County; New York,71250,24113
1400000US36047008200,Census Tract 82; Kings County; New York,53500,29580
1400000US36047008400,Census Tract 84; Kings County; New York,116100,29413
1400000US36047008500,Census Tract 85; Kings County; New York,27854,6610
1400000US36047008600,Census Tract 86; Kings County; New York,-,**
1400000US36047008800,Census Tract 88; Kings County; New York,95707,2994
1400000US36047009001,Census Tract 90.01; Kings County; New York,45945,8195
1400000US36047009002,Census Tract 90.02; Kings County; New York,62225,13957
1400000US36047009201,Census Tract 92.01; Kings County; New York,83824,51513
1400000US36047009202,Census Tract 92.02; Kings County; New York,53641,15556
1400000US36047009401,Census Tract 94.01; Kings County; New York,49620,12061
1400000US36047009402,Census Tract 94.02; Kings County; New York,85929,32583
1400000US36047009600,Census Tract 96; Kings County; New York,83664,4762
1400000US36047009800,Census Tract 98; Kings County; New York,60679,16626
1400000US36047010000,Census Tract 100; Kings County; New York,57881,30346
1400000US36047010100,Census Tract 101; Kings County; New York,136705,68668
1400000US36047010200,Census Tract 102; Kings County; New York,65668,21882
1400000US36047010401,Census Tract 104.01; Kings County; New York,56875,26642
1400000US36047010402,Census Tract 104.02; Kings County; New York,40255,16814
1400000US36047010601,Census Tract 106.01; Kings County; New York,45106,13178
1400000US36047010602,Census Tract 106.02; Kings County; New York,65372,14022
1400000US36047010801,Census Tract 108.01; Kings County; New York,66143,22126
1400000US36047010802,Census Tract 108.02; Kings County; New York,69479,26892
1400000US36047011000,Census Tract 110; Kings County; New York,86932,26783
1400000US36047011200,Census Tract 112; Kings County; New York,60348,14732
1400000US36047011400,Census Tract 114; Kings County; New York,74063,21586
1400000US36047011600,Census Tract 116; Kings County; New York,65551,26815
1400000US36047011700,Census Tract 117; Kings County; New York,153348,47763
1400000US36047011800,Census Tract 118; Kings County; New York,62273,29905
1400000US36047011901,Census Tract 119.01; Kings County; New York,165179,52158
1400000US36047011902,Census Tract 119.02; Kings County; New York,-,**
1400000US36047012000,Census Tract 120; Kings County; New York,72987,17856
1400000US36047012100,Census Tract 121; Kings County; New York,130357,21190
1400000US36047012200,Census Tract 122; Kings County; New York,54071,20110
1400000US36047012600,Census Tract 126; Kings County; New York,81477,21073
1400000US36047012700,Census Tract 127; Kings County; New York,63750,63662
1400000US36047012801,Census Tract 128.01; Kings County; New York,74306,21203
1400000US36047012901,Census Tract 129.01; Kings County; New York,"250,000+",***
1400000US36047012902,Census Tract 129.02; Kings County; New York,183510,25044
1400000US36047013000,Census Tract 130; Kings County; New York,78942,6643
1400000US36047013100,Census Tract 131; Kings County; New York,107083,47253
1400000US36047013200,Census Tract 132; Kings County; New York,81429,20011
1400000US36047013300,Census Tract 133; Kings County; New York,201298,30118
1400000US36047013400,Census Tract 134; Kings County; New York,99886,16046
1400000US36047013500,Census Tract 135; Kings County; New York,221920,36519
1400000US36047013600,Census Tract 136; Kings County; New York,88182,27626
1400000US36047013700,Census Tract 137; Kings County; New York,170600,14995
1400000US36047013800,Census Tract 138; Kings County; New York,112703,26001
1400000US36047013900,Census Tract 139; Kings County; New York,173378,22971
1400000US36047014000,Census Tract 140; Kings County; New York,61111,20894
1400000US36047014101,Census Tract 141.01; Kings County; New York,215104,44099
1400000US36047014102,Census Tract 141.02; Kings County; New York,113750,66538
1400000US36047014200,Census Tract 142; Kings County; New York,81250,21345
1400000US36047014300,Census Tract 143; Kings County; New York,119594,16020
1400000US36047014500,Census Tract 145; Kings County; New York,117800,32145
1400000US36047014700,Census Tract 147; Kings County; New York,162847,43648
1400000US36047014800,Census Tract 148; Kings County; New York,88787,16595
1400000US36047014901,Census Tract 149.01; Kings County; New York,166161,58665
1400000US36047014902,Census Tract 149.02; Kings County; New York,171346,80757
1400000US36047015000,Census Tract 150; Kings County; New York,63594,33774
1400000US36047015100,Census Tract 151; Kings County; New York,188866,27179
1400000US36047015200,Census Tract 152; Kings County; New York,92454,25640
1400000US36047015300,Census Tract 153; Kings County; New York,154286,36974
1400000US36047015400,Census Tract 154; Kings County; New York,-,**
1400000US36047015500,Census Tract 155; Kings County; New York,206176,48512
1400000US36047015700,Census Tract 157; Kings County; New York,209940,95646
1400000US36047015900,Census Tract 159; Kings County; New York,201858,31556
1400000US36047016000,Census Tract 160; Kings County; New York,83920,16836
1400000US36047016100,Census Tract 161; Kings County; New York,172234,33911
1400000US36047016200,Census Tract 162; Kings County; New York,100278,39022
1400000US36047016300,Census Tract 163; Kings County; New York,196630,32325
1400000US36047016400,Census Tract 164; Kings County; New York,106875,51825
1400000US36047016500,Census Tract 165; Kings County; New York,"250,000+",***
1400000US36047016600,Census Tract 166; Kings County; New York,114635,28523
1400000US36047016700,Census Tract 167; Kings County; New York,190125,65232
1400000US36047016800,Census Tract 168; Kings County; New York,118341,14336
1400000US36047016900,Census Tract 169; Kings County; New York,140727,53313
1400000US36047017000,Census Tract 170; Kings County; New York,102417,15251
1400000US36047017100,Census Tract 171; Kings County; New York,174646,53490
1400000US36047017200,Census Tract 172; Kings County; New York,136096,83997
1400000US36047017400,Census Tract 174; Kings County; New York,103594,41686
1400000US36047017500,Census Tract 175; Kings County; New York,-,**
1400000US36047017600,Census Tract 176; Kings County; New York,90833,23233
1400000US36047017700,Census Tract 177; Kings County; New York,-,**
1400000US36047017800,Census Tract 178; Kings County; New York,91923,19734
1400000US36047017900,Census Tract 179; Kings County; New York,103836,22143
1400000US36047018000,Census Tract 180; Kings County; New York,59936,15441
1400000US36047018100,Census Tract 181; Kings County; New York,175294,45767
1400000US36047018200,Census Tract 182; Kings County; New York,78750,18073
1400000US36047018300,Census Tract 183; Kings County; New York,194519,42232
1400000US36047018400,Census Tract 184; Kings County; New York,81467,22028
1400000US36047018501,Census Tract 185.01; Kings County; New York,44877,28847
1400000US36047018600,Census Tract 186; Kings County; New York,76667,15482
1400000US36047018700,Census Tract 187; Kings County; New York,139231,47319
1400000US36047018800,Census Tract 188; Kings County; New York,38227,28521
1400000US36047019000,Census Tract 190; Kings County; New York,48824,21926
1400000US36047019100,Census Tract 191; Kings County; New York,148929,37762
1400000US36047019200,Census Tract 192; Kings County; New York,72303,15169
1400000US36047019300,Census Tract 193; Kings County; New York,79505,6148
1400000US36047019400,Census Tract 194; Kings County; New York,66080,41601
1400000US36047019500,Census Tract 195; Kings County; New York,139329,27299
1400000US36047019600,Census Tract 196; Kings County; New York,74292,39134
1400000US36047019700,Census Tract 197; Kings County; New York,121235,15362
1400000US36047019800,Census Tract 198; Kings County; New York,78673,27430
1400000US36047019900,Census Tract 199; Kings County; New York,130688,11869
1400000US36047020000,Census Tract 200; Kings County; New York,98214,43631
1400000US36047020100,Census Tract 201; Kings County; New York,150978,40428
1400000US36047020200,Census Tract 202; Kings County; New York,79643,30566
1400000US36047020300,Census Tract 203; Kings County; New York,160795,30670
1400000US36047020400,Census Tract 204; Kings County; New York,143162,59985
1400000US36047020500,Census Tract 205; Kings County; New York,164926,24844
1400000US36047020600,Census Tract 206; Kings County; New York,87446,15684
1400000US36047020700,Census Tract 207; Kings County; New York,190843,41143
1400000US36047020800,Census Tract 208; Kings County; New York,65491,46583
1400000US36047021000,Census Tract 210; Kings County; New York,69970,17378
1400000US36047021100,Census Tract 211; Kings County; New York,85225,15184
1400000US36047021200,Census Tract 212; Kings County; New York,56250,16937
1400000US36047021300,Census Tract 213; Kings County; New York,82426,30728
1400000US36047021400,Census Tract 214; Kings County; New York,78214,23247
1400000US36047021500,Census Tract 215; Kings County; New York,151154,31466
1400000US36047021600,Census Tract 216; Kings County; New York,47950,18422
1400000US36047021700,Census Tract 217; Kings County; New York,112957,27684
1400000US36047021800,Census Tract 218; Kings County; New York,69291,42392
1400000US36047021900,Census Tract 219; Kings County; New York,122589,29249
1400000US36047022000,Census Tract 220; Kings County; New York,59395,25079
1400000US36047022100,Census Tract 221; Kings County; New York,87021,38653
1400000US36047022200,Census Tract 222; Kings County; New York,52361,14834
1400000US36047022400,Census Tract 224; Kings County; New York,56105,13604
1400000US36047022600,Census Tract 226; Kings County; New York,86655,24842
1400000US36047022700,Census Tract 227; Kings County; New York,119148,40698
1400000US36047022800,Census Tract 228; Kings County; New York,55898,40710
1400000US36047022900,Census Tract 229; Kings County; New York,139609,25289
1400000US36047023000,Census Tract 230; Kings County; New York,32725,8126
1400000US36047023100,Census Tract 231; Kings County; New York,160199,49685
1400000US36047023200,Census Tract 232; Kings County; New York,63094,9480
1400000US36047023300,Census Tract 233; Kings County; New York,78177,56953
1400000US36047023400,Census Tract 234; Kings County; New York,37587,14497
1400000US36047023500,Census Tract 235; Kings County; New York,111917,42334
1400000US36047023600,Census Tract 236; Kings County; New York,39479,13291
1400000US36047023800,Census Tract 238; Kings County; New York,43843,10683
1400000US36047024000,Census Tract 240; Kings County; New York,37833,23513
1400000US36047024100,Census Tract 241; Kings County; New York,141717,16938
1400000US36047024200,Census Tract 242; Kings County; New York,59276,10092
1400000US36047024300,Census Tract 243; Kings County; New York,122203,18685
1400000US36047024400,Census Tract 244; Kings County; New York,76417,32584
1400000US36047024500,Census Tract 245; Kings County; New York,103194,27630
1400000US36047024600,Census Tract 246; Kings County; New York,71711,14230
1400000US36047024700,Census Tract 247; Kings County; New York,57106,31214
1400000US36047024800,Census Tract 248; Kings County; New York,79340,19470
1400000US36047024900,Census Tract 249; Kings County; New York,84746,17416
1400000US36047025000,Census Tract 250; Kings County; New York,51250,36981
1400000US36047025100,Census Tract 251; Kings County; New York,58856,16251
1400000US36047025200,Census Tract 252; Kings County; New York,54012,7947
1400000US36047025300,Census Tract 253; Kings County; New York,115700,40667
1400000US36047025400,Census Tract 254; Kings County; New York,89021,13089
1400000US36047025500,Census Tract 255; Kings County; New York,26906,9855
1400000US36047025600,Census Tract 256; Kings County; New York,71250,20848
1400000US36047025700,Census Tract 257; Kings County; New York,88750,27465
1400000US36047025800,Census Tract 258; Kings County; New York,67167,20792
1400000US36047025901,Census Tract 259.01; Kings County; New York,90000,27178
1400000US36047025902,Census Tract 259.02; Kings County; New York,-,**
1400000US36047026000,Census Tract 260; Kings County; New York,68043,21464
1400000US36047026100,Census Tract 261; Kings County; New York,103274,37370
1400000US36047026200,Census Tract 262; Kings County; New York,99750,45534
1400000US36047026300,Census Tract 263; Kings County; New York,85546,15674
1400000US36047026400,Census Tract 264; Kings County; New York,69808,9565
1400000US36047026500,Census Tract 265; Kings County; New York,82088,25908
1400000US36047026600,Census Tract 266; Kings County; New York,47544,22699
1400000US36047026700,Census Tract 267; Kings County; New York,150386,18152
1400000US36047026800,Census Tract 268; Kings County; New York,90442,9105
1400000US36047026900,Census Tract 269; Kings County; New York,96006,12665
1400000US36047027000,Census Tract 270; Kings County; New York,62083,11783
1400000US36047027100,Census Tract 271; Kings County; New York,84412,33996
1400000US36047027200,Census Tract 272; Kings County; New York,59802,34359
1400000US36047027300,Census Tract 273; Kings County; New York,122093,36355
1400000US36047027400,Census Tract 274; Kings County; New York,49800,17306
1400000US36047027500,Census Tract 275; Kings County; New York,84756,14169
1400000US36047027600,Census Tract 276; Kings County; New York,63447,13801
1400000US36047027700,Census Tract 277; Kings County; New York,61042,45942
1400000US36047027800,Census Tract 278; Kings County; New York,68792,8828
1400000US36047027900,Census Tract 279; Kings County; New York,91771,59336
1400000US36047028000,Census Tract 280; Kings County; New York,95208,42428
1400000US36047028100,Census Tract 281; Kings County; New York,45850,13446
1400000US36047028200,Census Tract 282; Kings County; New York,52926,7676
1400000US36047028300,Census Tract 283; Kings County; New York,53040,11251
1400000US36047028400,Census Tract 284; Kings County; New York,59954,10236
1400000US36047028501,Census Tract 285.01; Kings County; New York,57969,37889
1400000US36047028502,Census Tract 285.02; Kings County; New York,14944,11887
1400000US36047028600,Census Tract 286; Kings County; New York,47923,9814
1400000US36047028700,Census Tract 287; Kings County; New York,106462,29722
1400000US36047028800,Census Tract 288; Kings County; New York,77042,30276
1400000US36047028900,Census Tract 289; Kings County; New York,50152,38187
1400000US36047029000,Census Tract 290; Kings County; New York,62731,27900
1400000US36047029100,Census Tract 291; Kings County; New York,88153,28002
1400000US36047029200,Census Tract 292; Kings County; New York,55653,7464
1400000US36047029300,Census Tract 293; Kings County; New York,36833,20886
1400000US36047029400,Census Tract 294; Kings County; New York,91544,43358
1400000US36047029500,Census Tract 295; Kings County; New York,94227,16130
1400000US36047029600,Census Tract 296; Kings County; New York,66349,20325
1400000US36047029700,Census Tract 297; Kings County; New York,70536,28116
1400000US36047029800,Census Tract 298; Kings County; New York,61059,12077
1400000US36047029900,Census Tract 299; Kings County; New York,65433,37415
1400000US36047030000,Census Tract 300; Kings County; New York,73981,25971
1400000US36047030100,Census Tract 301; Kings County; New York,98438,38590
1400000US36047030200,Census Tract 302; Kings County; New York,76005,15422
1400000US36047030300,Census Tract 303; Kings County; New York,43275,9387
1400000US36047030400,Census Tract 304; Kings County; New York,68581,21651
1400000US36047030500,Census Tract 305; Kings County; New York,122353,19073
1400000US36047030600,Census Tract 306; Kings County; New York,65985,20098
1400000US36047030700,Census Tract 307; Kings County; New York,50049,16467
1400000US36047030800,Census Tract 308; Kings County; New York,50865,17574
1400000US36047030900,Census Tract 309; Kings County; New York,66889,11637
1400000US36047031100,Census Tract 311; Kings County; New York,106845,35925
1400000US36047031300,Census Tract 313; Kings County; New York,105407,24289
1400000US36047031401,Census Tract 314.01; Kings County; New York,101193,19833
1400000US36047031402,Census Tract 314.02; Kings County; New York,-,**
1400000US36047031500,Census Tract 315; Kings County; New York,100899,18841
1400000US36047031701,Census Tract 317.01; Kings County; New York,101806,31840
1400000US36047031702,Census Tract 317.02; Kings County; New York,115512,12001
1400000US36047031900,Census Tract 319; Kings County; New York,90357,16637
1400000US36047032100,Census Tract 321; Kings County; New York,86685,18055
1400000US36047032300,Census Tract 323; Kings County; New York,83815,32848
1400000US36047032500,Census Tract 325; Kings County; New York,94328,9456
1400000US36047032600,Census Tract 326; Kings County; New York,49911,12578
1400000US36047032700,Census Tract 327; Kings County; New York,82554,11096
1400000US36047032800,Census Tract 328; Kings County; New York,53526,25609
1400000US36047032900,Census Tract 329; Kings County; New York,92193,30835
1400000US36047033000,Census Tract 330; Kings County; New York,23583,9381
1400000US36047033100,Census Tract 331; Kings County; New York,44347,18383
1400000US36047033300,Census Tract 333; Kings County; New York,103333,46582
1400000US36047033500,Census Tract 335; Kings County; New York,102188,20715
1400000US36047033600,Census Tract 336; Kings County; New York,76719,26942
1400000US36047033701,Census Tract 337.01; Kings County; New York,93620,32348
1400000US36047033702,Census Tract 337.02; Kings County; New York,87165,13993
1400000US36047033900,Census Tract 339; Kings County; New York,61979,19728
1400000US36047034000,Census Tract 340; Kings County; New York,32983,16295
1400000US36047034100,Census Tract 341; Kings County; New York,95300,50952
1400000US36047034200,Census Tract 342; Kings County; New York,22872,8653
1400000US36047034300,Census Tract 343; Kings County; New York,28750,20200
1400000US36047034500,Census Tract 345; Kings County; New York,81850,13167
1400000US36047034700,Census Tract 347; Kings County; New York,42457,30797
1400000US36047034800,Census Tract 348; Kings County; New York,53710,21912
1400000US36047034901,Census Tract 349.01; Kings County; New York,82521,46972
1400000US36047034902,Census Tract 349.02; Kings County; New York,34381,16541
1400000US36047035000,Census Tract 350; Kings County; New York,56891,10113
1400000US36047035101,Census Tract 351.01; Kings County; New York,53626,10476
1400000US36047035102,Census Tract 351.02; Kings County; New York,70030,23894
1400000US36047035200,Census Tract 352; Kings County; New York,13240,3112
1400000US36047035301,Census Tract 353.01; Kings County; New York,46789,27681
1400000US36047035302,Census Tract 353.02; Kings County; New York,85234,28697
1400000US36047035400,Census Tract 354; Kings County; New York,63382,34159
1400000US36047035500,Census Tract 355; Kings County; New York,75139,12600
1400000US36047035601,Census Tract 356.01; Kings County; New York,28750,9711
1400000US36047035602,Census Tract 356.02; Kings County; New York,50456,15920
1400000US36047035701,Census Tract 357.01; Kings County; New York,45313,21166
1400000US36047035702,Census Tract 357.02; Kings County; New York,-,**
1400000US36047035900,Census Tract 359; Kings County; New York,62774,9014
1400000US36047036001,Census Tract 360.01; Kings County; New York,30877,11025
1400000US36047036002,Census Tract 360.02; Kings County; New York,30176,12154
1400000US36047036100,Census Tract 361; Kings County; New York,37035,14095
1400000US36047036200,Census Tract 362; Kings County; New York,52023,25775
1400000US36047036300,Census Tract 363; Kings County; New York,58091,15487
1400000US36047036400,Census Tract 364; Kings County; New York,63480,12506
1400000US36047036501,Census Tract 365.01; Kings County; New York,67165,15079
1400000US36047036502,Census Tract 365.02; Kings County; New York,67038,32705
1400000US36047036600,Census Tract 366; Kings County; New York,52385,3826
1400000US36047036700,Census Tract 367; Kings County; New York,70426,36731
1400000US36047036900,Census Tract 369; Kings County; New York,48583,11340
1400000US36047037000,Census Tract 370; Kings County; New York,69493,20543
1400000US36047037100,Census Tract 371; Kings County; New York,87679,32078
1400000US36047037300,Census Tract 373; Kings County; New York,71786,23286
1400000US36047037401,Census Tract 374.01; Kings County; New York,59004,15194
1400000US36047037402,Census Tract 374.02; Kings County; New York,57118,15126
1400000US36047037500,Census Tract 375; Kings County; New York,91985,19403
1400000US36047037700,Census Tract 377; Kings County; New York,71786,44868
1400000US36047037900,Census Tract 379; Kings County; New York,67949,23263
1400000US36047038100,Census Tract 381; Kings County; New York,70867,10491
1400000US36047038200,Census Tract 382; Kings County; New York,22332,8807
1400000US36047038300,Census Tract 383; Kings County; New York,87786,21406
1400000US36047038500,Census Tract 385; Kings County; New York,114375,35035
1400000US36047038600,Census Tract 386; Kings County; New York,91857,17615
1400000US36047038700,Census Tract 387; Kings County; New York,93221,40120
1400000US36047038800,Census Tract 388; Kings County; New York,83558,28907
1400000US36047038900,Census Tract 389; Kings County; New York,98819,11432
1400000US36047039000,Census Tract 390; Kings County; New York,72143,16399
1400000US36047039100,Census Tract 391; Kings County; New York,103796,7283
1400000US36047039200,Census Tract 392; Kings County; New York,54483,10755
1400000US36047039300,Census Tract 393; Kings County; New York,112566,36989
1400000US36047039400,Census Tract 394; Kings County; New York,62875,37227
1400000US36047039500,Census Tract 395; Kings County; New York,84219,43010
1400000US36047039600,Census Tract 396; Kings County; New York,69563,33295
1400000US36047039700,Census Tract 397; Kings County; New York,74291,18355
1400000US36047039800,Census Tract 398; Kings County; New York,89750,25740
1400000US36047039900,Census Tract 399; Kings County; New York,50329,28169
1400000US36047040000,Census Tract 400; Kings County; New York,58941,12096
1400000US36047040100,Census Tract 401; Kings County; New York,69616,20760
1400000US36047040200,Census Tract 402; Kings County; New York,76250,39787
1400000US36047040300,Census Tract 403; Kings County; New York,103792,37307
1400000US36047040400,Census Tract 404; Kings County; New York,106442,36010
1400000US36047040500,Census Tract 405; Kings County; New York,69437,15214
1400000US36047040600,Census Tract 406; Kings County; New York,79941,12660
1400000US36047040700,Census Tract 407; Kings County; New York,-,**
1400000US36047040800,Census Tract 408; Kings County; New York,78750,33567
1400000US36047040900,Census Tract 409; Kings County; New York,78220,31732
1400000US36047041000,Census Tract 410; Kings County; New York,60694,31665
1400000US36047041100,Census Tract 411; Kings County; New York,63125,28139
1400000US36047041200,Census Tract 412; Kings County; New York,95152,15285
1400000US36047041300,Census Tract 413; Kings County; New York,110996,17879
1400000US36047041401,Census Tract 414.01; Kings County; New York,71944,66762
1400000US36047041402,Census Tract 414.02; Kings County; New York,39048,31000
1400000US36047041500,Census Tract 415; Kings County; New York,96110,4227
1400000US36047041600,Census Tract 416; Kings County; New York,63425,15456
1400000US36047041700,Census Tract 417; Kings County; New York,32028,9718
1400000US36047041800,Census Tract 418; Kings County; New York,46607,39011
1400000US36047041900,Census Tract 419; Kings County; New York,73958,39056
1400000US36047042000,Census Tract 420; Kings County; New York,88700,2916
1400000US36047042100,Census Tract 421; Kings County; New York,94209,13257
1400000US36047042200,Census Tract 422; Kings County; New York,73033,23644
1400000US36047042300,Census Tract 423; Kings County; New York,123750,45731
1400000US36047042400,Census Tract 424; Kings County; New York,70060,9011
1400000US36047042500,Census Tract 425; Kings County; New York,86316,21540
1400000US36047042600,Census Tract 426; Kings County; New York,71840,21705
1400000US36047042700,Census Tract 427; Kings County; New York,92250,24415
1400000US36047042800,Census Tract 428; Kings County; New York,88656,11811
1400000US36047042900,Census Tract 429; Kings County; New York,65000,24166
1400000US36047043000,Census Tract 430; Kings County; New York,75417,36172
1400000US36047043100,Census Tract 431; Kings County; New York,90745,17582
1400000US36047043200,Census Tract 432; Kings County; New York,79667,23521
1400000US36047043300,Census Tract 433; Kings County; New York,59551,32798
1400000US36047043400,Census Tract 434; Kings County; New York,66763,17360
1400000US36047043500,Census Tract 435; Kings County; New York,67778,32039
1400000US36047043600,Census Tract 436; Kings County; New York,83284,32688
1400000US36047043700,Census Tract 437; Kings County; New York,77904,29393
1400000US36047043800,Census Tract 438; Kings County; New York,70066,33712
1400000US36047043900,Census Tract 439; Kings County; New York,114318,30075
1400000US36047044000,Census Tract 440; Kings County; New York,88344,16189
1400000US36047044100,Census Tract 441; Kings County; New York,78526,24094
1400000US36047044200,Census Tract 442; Kings County; New York,62708,29178
1400000US36047044300,Census Tract 443; Kings County; New York,94517,17788
1400000US36047044400,Census Tract 444; Kings County; New York,67554,27401
1400000US36047044500,Census Tract 445; Kings County; New York,86717,7822
1400000US36047044600,Census Tract 446; Kings County; New York,69099,8164
1400000US36047044700,Census Tract 447; Kings County; New York,89511,28960
1400000US36047044800,Census Tract 448; Kings County; New York,96639,11470
1400000US36047044901,Census Tract 449.01; Kings County; New York,78774,40522
1400000US36047044902,Census Tract 449.02; Kings County; New York,-,**
1400000US36047045000,Census Tract 450; Kings County; New York,90893,34551
1400000US36047045200,Census Tract 452; Kings County; New York,74250,23419
1400000US36047045300,Census Tract 453; Kings County; New York,70598,25391
1400000US36047045400,Census Tract 454; Kings County; New York,94607,15102
1400000US36047045600,Census Tract 456; Kings County; New York,70329,18769
1400000US36047045800,Census Tract 458; Kings County; New York,58958,41489
1400000US36047046000,Census Tract 460; Kings County; New York,97188,31741
1400000US36047046201,Census Tract 462.01; Kings County; New York,63375,35151
1400000US36047046202,Census Tract 462.02; Kings County; New York,85536,28808
1400000US36047046400,Census Tract 464; Kings County; New York,72422,42710
1400000US36047046800,Census Tract 468; Kings County; New York,41343,7860
1400000US36047047000,Census Tract 470; Kings County; New York,75069,21975
1400000US36047047200,Census Tract 472; Kings County; New York,71635,49809
1400000US36047047400,Census Tract 474; Kings County; New York,99769,31527
1400000US36047047600,Census Tract 476; Kings County; New York,61250,31992
1400000US36047047700,Census Tract 477; Kings County; New York,179175,20869
1400000US36047047800,Census Tract 478; Kings County; New York,60590,30088
1400000US36047048000,Census Tract 480; Kings County; New York,52940,19482
1400000US36047048100,Census Tract 481; Kings County; New York,94896,38234
1400000US36047048200,Census Tract 482; Kings County; New York,58234,15516
1400000US36047048400,Census Tract 484; Kings County; New York,96964,19326
1400000US36047048500,Census Tract 485; Kings County; New York,130278,40128
1400000US36047048600,Census Tract 486; Kings County; New York,65714,26129
1400000US36047048800,Census Tract 488; Kings County; New York,76110,13854
1400000US36047048900,Census Tract 489; Kings County; New York,26070,16672
1400000US36047049000,Census Tract 490; Kings County; New York,77917,13847
1400000US36047049100,Census Tract 491; Kings County; New York,46137,8583
1400000US36047049200,Census Tract 492; Kings County; New York,103269,36752
1400000US36047049301,Census Tract 493.01; Kings County; New York,19440,7848
1400000US36047049302,Census Tract 493.02; Kings County; New York,82423,36931
1400000US36047049400,Census Tract 494; Kings County; New York,97625,17919
1400000US36047049500,Census Tract 495; Kings County; New York,141250,53631
1400000US36047049600,Census Tract 496; Kings County; New York,66920,22950
1400000US36047049700,Census Tract 497; Kings County; New York,144872,24099
1400000US36047049800,Census Tract 498; Kings County; New York,77692,21862
1400000US36047049900,Census Tract 499; Kings County; New York,146106,58400
1400000US36047050001,Census Tract 500.01; Kings County; New York,124177,35651
1400000US36047050002,Census Tract 500.02; Kings County; New York,124107,46601
1400000US36047050100,Census Tract 501; Kings County; New York,126696,52005
1400000US36047050202,Census Tract 502.02; Kings County; New York,132670,78424
1400000US36047050300,Census Tract 503; Kings County; New York,173548,16256
1400000US36047050401,Census Tract 504.01; Kings County; New York,156033,24707
1400000US36047050402,Census Tract 504.02; Kings County; New York,166100,81718
1400000US36047050500,Census Tract 505; Kings County; New York,57500,40769
1400000US36047050600,Census Tract 506; Kings County; New York,69276,12659
1400000US36047050700,Census Tract 507; Kings County; New York,59158,6741
1400000US36047050801,Census Tract 508.01; Kings County; New York,74333,16156
1400000US36047050803,Census Tract 508.03; Kings County; New York,68496,17186
1400000US36047050804,Census Tract 508.04; Kings County; New York,110317,10848
1400000US36047050900,Census Tract 509; Kings County; New York,42361,24516
1400000US36047051001,Census Tract 510.01; Kings County; New York,59583,11831
1400000US36047051002,Census Tract 510.02; Kings County; New York,71007,16580
1400000US36047051100,Census Tract 511; Kings County; New York,88457,17534
1400000US36047051200,Census Tract 512; Kings County; New York,96719,35800
1400000US36047051300,Census Tract 513; Kings County; New York,136207,24253
1400000US36047051400,Census Tract 514; Kings County; New York,100000,23781
1400000US36047051500,Census Tract 515; Kings County; New York,246707,42642
1400000US36047051601,Census Tract 516.01; Kings County; New York,72304,10793
1400000US36047051602,Census Tract 516.02; Kings County; New York,77801,19198
1400000US36047051700,Census Tract 517; Kings County; New York,234444,26212
1400000US36047051800,Census Tract 518; Kings County; New York,112589,29063
1400000US36047051900,Census Tract 519; Kings County; New York,221375,13250
1400000US36047052000,Census Tract 520; Kings County; New York,126102,4061
1400000US36047052300,Census Tract 523; Kings County; New York,74454,67563
1400000US36047052500,Census Tract 525; Kings County; New York,70625,26567
1400000US36047052600,Census Tract 526; Kings County; New York,91500,17538
1400000US36047052700,Census Tract 527; Kings County; New York,59632,15655
1400000US36047052800,Census Tract 528; Kings County; New York,121000,21924
1400000US36047052900,Census Tract 529; Kings County; New York,39549,12316
1400000US36047053000,Census Tract 530; Kings County; New York,78621,27263
1400000US36047053101,Census Tract 531.01; Kings County; New York,-,**
1400000US36047053102,Census Tract 531.02; Kings County; New York,76635,26782
1400000US36047053200,Census Tract 532; Kings County; New York,72500,25665
1400000US36047053300,Census Tract 533; Kings County; New York,34519,11332
1400000US36047053400,Census Tract 534; Kings County; New York,83421,29280
1400000US36047053500,Census Tract 535; Kings County; New York,49244,38815
1400000US36047053700,Census Tract 537; Kings County; New York,44085,15720
1400000US36047053800,Census Tract 538; Kings County; New York,65556,16974
1400000US36047053900,Census Tract 539; Kings County; New York,46914,19063
1400000US36047054200,Census Tract 542; Kings County; New York,56481,19055
1400000US36047054300,Census Tract 543; Kings County; New York,-,**
1400000US36047054400,Census Tract 544; Kings County; New York,55938,18973
1400000US36047054500,Census Tract 545; Kings County; New York,42071,16863
1400000US36047054600,Census Tract 546; Kings County; New York,74651,16130
